
Oct 28, 2017 13:52:15.63 NEW SESSION
Oct 28, 2017 13:52:15.63 [4136:5012:1028/135215.632:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Oct 28, 2017 13:52:38.22 [4136:5012:1028/135238.226:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Oct 28, 2017 13:53:22.84 [4136:5012:1028/135322.842:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Oct 28, 2017 13:54:51.10 [4136:5012:1028/135451.107:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Oct 28, 2017 13:58:26.26 [4136:5012:1028/135826.261:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Oct 28, 2017 14:05:42.94 [4136:5012:1028/140542.941:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Oct 28, 2017 14:15:42.95 [4136:5012:1028/141542.958:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Oct 28, 2017 14:25:42.97 [4136:5012:1028/142542.976:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.

Nov 07, 2017 13:46:56.41 NEW SESSION
Nov 07, 2017 13:46:56.41 [2108:3784:1107/134656.395:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 07, 2017 13:46:57.63 [2108:3784:1107/134657.633:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 07, 2017 13:47:03.12 [2108:3784:1107/134703.129:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 07, 2017 13:47:08.53 [2108:3784:1107/134708.536:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101

Nov 14, 2017 12:55:43.60 NEW SESSION
Nov 14, 2017 12:55:43.60 [4944:5084:1114/125543.597:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:55:46.87 [4944:5084:1114/125546.874:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:55:50.49 [4944:5084:1114/125550.489:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:55:53.48 [4944:5084:1114/125553.483:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:55:53.52 [4944:5084:1114/125553.527:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:57:14.47 [4944:5084:1114/125714.469:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:57:15.68 [4944:5084:1114/125715.684:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:57:17.92 [4944:5084:1114/125717.920:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:57:18.01 [4944:5084:1114/125718.015:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:57:18.22 [4944:5084:1114/125718.224:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:57:21.93 [4944:5084:1114/125721.930:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:57:26.77 [4944:5084:1114/125726.776:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:57:31.01 [4944:5084:1114/125731.012:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 12:57:35.68 [4944:5084:1114/125735.680:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:00:29.09 [4944:5084:1114/130029.089:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:00:33.90 [4944:5084:1114/130033.901:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:00:39.33 [4944:5084:1114/130039.330:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:00:40.95 [4944:5084:1114/130040.951:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:00:40.96 [4944:5084:1114/130040.969:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:00:43.89 [4944:5084:1114/130043.898:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:00:44.14 [4944:5084:1114/130044.143:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:00:58.88 [4944:5084:1114/130058.884:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:01:10.15 [4944:5084:1114/130110.149:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:01:31.95 [4944:5084:1114/130131.956:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:01:58.89 [4944:5084:1114/130158.897:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:03:19.81 [4944:5084:1114/130319.816:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:07:31.99 [4944:5084:1114/130731.994:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:26:00.18 [4944:5084:1114/132600.183:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 14, 2017 13:33:02.92 [4944:5084:1114/133302.921:ERROR:ssl_client_socket_impl.cc(1129)] handshake failed; returned -1, SSL error code 1, net_error -100

Nov 22, 2017 16:25:39.02 NEW SESSION
Nov 22, 2017 16:25:39.02 [4168:3628:1122/162539.019:ERROR:ssl_client_socket_impl.cc(1091)] handshake failed; returned -1, SSL error code 1, net_error -101

Nov 23, 2017 12:57:00.81 NEW SESSION
Nov 23, 2017 12:57:00.81 [4388:4564:1123/125700.757:ERROR:ssl_client_socket_impl.cc(1091)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 23, 2017 12:57:00.82 [4388:4564:1123/125700.773:ERROR:ssl_client_socket_impl.cc(1091)] handshake failed; returned -1, SSL error code 1, net_error -101
Nov 23, 2017 15:13:19.22 [4388:4392:1123/151319.167:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Nov 23, 2017 15:13:52.90 [4388:4392:1123/151352.904:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Nov 23, 2017 15:14:57.21 [4388:4392:1123/151457.213:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Nov 23, 2017 15:16:30.25 [4388:4392:1123/151630.249:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Nov 23, 2017 15:20:37.68 [4388:4392:1123/152037.684:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Nov 23, 2017 15:27:39.96 [4388:4392:1123/152739.964:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Nov 23, 2017 15:37:51.97 [4388:4392:1123/153751.976:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Nov 23, 2017 15:48:03.98 [4388:4392:1123/154803.988:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Nov 23, 2017 15:48:35.91 [4388:4564:1123/154835.912:ERROR:ssl_client_socket_impl.cc(1091)] handshake failed; returned -1, SSL error code 1, net_error -101

Nov 24, 2017 13:09:03.48 NEW SESSION
Nov 24, 2017 13:09:03.48 [4644:3800:1124/130903.453:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.
Nov 24, 2017 13:09:38.83 [4644:3800:1124/130938.838:ERROR:gcm_channel_status_request.cc(127)] GCM channel request failed.

Nov 29, 2017 16:35:43.92 NEW SESSION
Nov 29, 2017 16:35:43.92 [3564:3496:1129/163543.876:ERROR:ssl_client_socket_impl.cc(1091)] handshake failed; returned -1, SSL error code 1, net_error -101

Dec 01, 2017 16:03:17.16 NEW SESSION
Dec 01, 2017 16:03:17.16 [7076:1784:1201/160316.666:ERROR:ssl_client_socket_impl.cc(1091)] handshake failed; returned -1, SSL error code 1, net_error -101
Dec 01, 2017 16:03:17.19 [7076:1784:1201/160316.851:ERROR:ssl_client_socket_impl.cc(1091)] handshake failed; returned -1, SSL error code 1, net_error -101

Dec 10, 2017 23:19:18.93 NEW SESSION
Dec 10, 2017 23:19:18.93 [3148:5920:1210/231918.625:ERROR:cache_util_win.cc(20)] Unable to move the cache: 5
Dec 10, 2017 23:19:18.94 [3148:5920:1210/231918.630:ERROR:cache_util.cc(134)] Unable to move cache folder C:\Users\Koustabh\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache to C:\Users\Koustabh\AppData\Local\Google\Chrome\User Data\ShaderCache\old_GPUCache_000
Dec 10, 2017 23:19:18.94 [3148:5920:1210/231918.630:ERROR:disk_cache.cc(172)] Unable to create cache
Dec 10, 2017 23:19:18.94 [3148:5920:1210/231918.630:ERROR:shader_disk_cache.cc(601)] Shader Cache Creation failed: -2
Dec 10, 2017 23:19:18.94 [3148:5920:1210/231918.634:ERROR:browser_gpu_channel_host_factory.cc(108)] Failed to launch GPU process.

Dec 13, 2017 12:53:37.27 NEW SESSION
Dec 13, 2017 12:53:37.27 [4348:4816:1213/125337.251:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 12:53:37.29 [4348:4816:1213/125337.251:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 12:53:37.29 [4348:4816:1213/125337.251:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 12:53:37.29 [4348:4816:1213/125337.251:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 12:53:37.29 [4348:4816:1213/125337.251:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:02:16.83 [4716:4964:1213/130216.839:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:02:16.84 [4716:4964:1213/130216.841:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:02:16.84 [4716:4964:1213/130216.841:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:02:16.84 [4716:4964:1213/130216.842:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:04:16.84 [4716:4964:1213/130416.845:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:04:16.84 [4716:4964:1213/130416.845:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:04:16.84 [4716:4964:1213/130416.845:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:04:16.84 [4716:4964:1213/130416.845:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:04:16.84 [4716:4964:1213/130416.845:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:06:16.84 [4716:4964:1213/130616.848:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:06:16.84 [4716:4964:1213/130616.848:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:06:16.84 [4716:4964:1213/130616.848:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:06:16.85 [4716:4964:1213/130616.848:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:06:16.85 [4716:4964:1213/130616.848:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:08:16.85 [4716:4964:1213/130816.851:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:08:16.85 [4716:4964:1213/130816.851:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:08:16.85 [4716:4964:1213/130816.851:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:08:16.85 [4716:4964:1213/130816.851:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:08:16.85 [4716:4964:1213/130816.851:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:10:16.85 [4716:4964:1213/131016.854:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:10:16.85 [4716:4964:1213/131016.854:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:10:16.85 [4716:4964:1213/131016.854:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:10:16.85 [4716:4964:1213/131016.854:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:10:16.85 [4716:4964:1213/131016.854:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:12:16.85 [4716:4964:1213/131216.857:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:12:16.85 [4716:4964:1213/131216.857:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:12:16.85 [4716:4964:1213/131216.857:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:12:16.85 [4716:4964:1213/131216.857:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:12:16.85 [4716:4964:1213/131216.857:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:14:16.85 [4716:4964:1213/131416.859:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:14:16.86 [4716:4964:1213/131416.859:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:14:16.86 [4716:4964:1213/131416.859:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:14:16.86 [4716:4964:1213/131416.859:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:14:16.86 [4716:4964:1213/131416.859:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:16:16.86 [4716:4964:1213/131616.862:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:16:16.86 [4716:4964:1213/131616.862:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:16:16.86 [4716:4964:1213/131616.862:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:16:16.86 [4716:4964:1213/131616.862:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:16:16.87 [4716:4964:1213/131616.862:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:18:16.86 [4716:4964:1213/131816.865:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:18:16.86 [4716:4964:1213/131816.865:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:18:16.86 [4716:4964:1213/131816.865:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:18:16.86 [4716:4964:1213/131816.865:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:18:16.86 [4716:4964:1213/131816.865:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:20:16.86 [4716:4964:1213/132016.868:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:20:16.86 [4716:4964:1213/132016.868:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:20:16.86 [4716:4964:1213/132016.868:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:20:16.87 [4716:4964:1213/132016.868:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:20:16.87 [4716:4964:1213/132016.868:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:22:16.87 [4716:4964:1213/132216.871:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:22:16.87 [4716:4964:1213/132216.871:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:22:16.87 [4716:4964:1213/132216.871:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:22:16.87 [4716:4964:1213/132216.871:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:22:16.87 [4716:4964:1213/132216.871:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:24:16.87 [4716:4964:1213/132416.874:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:24:16.87 [4716:4964:1213/132416.874:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:24:16.87 [4716:4964:1213/132416.874:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:24:16.87 [4716:4964:1213/132416.874:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:24:16.87 [4716:4964:1213/132416.874:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:26:16.87 [4716:4964:1213/132616.877:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:26:16.87 [4716:4964:1213/132616.877:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:26:16.87 [4716:4964:1213/132616.877:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:26:16.87 [4716:4964:1213/132616.877:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:26:16.87 [4716:4964:1213/132616.877:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:28:16.88 [4716:4964:1213/132816.880:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:28:16.88 [4716:4964:1213/132816.880:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:28:16.88 [4716:4964:1213/132816.880:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:28:16.88 [4716:4964:1213/132816.880:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:28:16.88 [4716:4964:1213/132816.880:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:30:16.88 [4716:4964:1213/133016.882:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:30:16.88 [4716:4964:1213/133016.882:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:30:16.88 [4716:4964:1213/133016.882:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:30:16.88 [4716:4964:1213/133016.882:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:30:16.88 [4716:4964:1213/133016.882:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:32:16.88 [4716:4964:1213/133216.885:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
Dec 13, 2017 13:32:16.88 [4716:4964:1213/133216.885:ERROR:process_metrics.cc(105)] NOT IMPLEMENTED
